simInsts,hostInstRate,system.cpu.numCycles,system.cpu.exec_context.thread_0.numInsts,system.cpu.exec_context.thread_0.numCondCtrlInsts,system.cpu.exec_context.thread_0.numIntInsts,system.cpu.exec_context.thread_0.numFpInsts,system.cpu.exec_context.thread_0.numVecInsts,system.cpu.exec_context.thread_0.numLoadInsts,system.cpu.exec_context.thread_0.numStoreInsts,system.cpu.exec_context.thread_0.statExecutedInstType::No_OpClass,system.cpu.exec_context.thread_0.statExecutedInstType::IntAlu,system.cpu.exec_context.thread_0.statExecutedInstType::IntMult,system.cpu.exec_context.thread_0.statExecutedInstType::IntDiv,system.cpu.exec_context.thread_0.statExecutedInstType::FloatAdd,system.cpu.exec_context.thread_0.statExecutedInstType::FloatCmp,system.cpu.exec_context.thread_0.statExecutedInstType::FloatCvt,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMult,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMultAcc,system.cpu.exec_context.thread_0.statExecutedInstType::FloatDiv,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMisc,system.cpu.exec_context.thread_0.statExecutedInstType::FloatSqrt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAddAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAlu,system.cpu.exec_context.thread_0.statExecutedInstType::SimdCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdCvt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdMisc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdMult,system.cpu.exec_context.thread_0.statExecutedInstType::SimdMultAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShift,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShiftAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdDiv,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSqrt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatAlu,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatCvt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatDiv,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatMisc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatMult,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatMultAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatSqrt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdReduceAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdReduceAlu,system.cpu.exec_context.thread_0.statExecutedInstType::SimdReduceCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatReduceAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatReduceCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAes,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAesMix,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha1Hash,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha1Hash2,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha256Hash,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha256Hash2,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShaSigma2,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShaSigma3,system.cpu.exec_context.thread_0.statExecutedInstType::SimdPredAlu,system.cpu.exec_context.thread_0.statExecutedInstType::MemRead,system.cpu.exec_context.thread_0.statExecutedInstType::MemWrite,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMemRead,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMemWrite,system.cpu.exec_context.thread_0.statExecutedInstType::IprAccess,system.cpu.exec_context.thread_0.statExecutedInstType::InstPrefetch,system.cpu.exec_context.thread_0.statExecutedInstType::total,system.cpu.mmu.dtb.rdMisses,system.cpu.mmu.dtb.wrMisses,system.cpu.mmu.itb.rdMisses,system.cpu.mmu.itb.wrMisses,system.cpu.thread_0.numInsts,system.mem_ctrl.avgPriority_cpu.inst::samples,system.mem_ctrl.requestorReadBytes::cpu.inst,system.mem_ctrl.requestorReadRate::cpu.inst,system.mem_ctrl.requestorReadAccesses::cpu.inst,system.mem_ctrl.requestorReadTotalLat::cpu.inst,system.mem_ctrl.requestorReadAvgLat::cpu.inst,system.workload.inst.arm,system.workload.inst.quiesce,data_mpki,inst_mpki,IPC
354684458.0,210513.0,29496242088.0,354684458.0,45274682.0,585720419.0,89587100.0,0.0,89259641.0,40707095.0,5285465.0,439720900.0,58875.0,709543.0,453139.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181054.0,11748.0,947372.0,16493163.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87907676.0,40541250.0,1351965.0,165845.0,0.0,0.0,663760284.0,1640.0,104.0,0.0,466.0,0.0,461218484.0,3689747872.0,125092134.14345774,461218484.0,10001885834750.0,21685.79,0.0,0.0,1640000.0002932183,0.0013138438673847952,0.012024733759026775
354550009.0,213825.0,29485105329.0,354550009.0,45252284.0,585472131.0,89587069.0,0.0,89228324.0,40691961.0,5285029.0,439520759.0,58356.0,707926.0,453136.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181170.0,11832.0,947326.0,16493030.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87876405.0,40526116.0,1351919.0,165845.0,0.0,0.0,663511138.0,1640.0,104.0,0.0,466.0,0.0,461039450.0,3688315600.0,125090806.31882182,461039450.0,9997776312250.0,21685.29,0.0,0.0,1640000.0002933296,0.0013143420904552848,0.012024715701160588
354728489.0,208360.0,29507541372.0,354728489.0,45283694.0,585803767.0,89587767.0,0.0,89270121.0,40710330.0,5285793.0,439789356.0,58664.0,711118.0,453034.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181000.0,11910.0,947752.0,16493252.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87917816.0,40544585.0,1352305.0,165745.0,0.0,0.0,663844599.0,1640.0,104.0,0.0,466.0,0.0,461279453.0,3690235624.0,125060762.51753396,461279453.0,10003941509750.0,21687.38,0.0,0.0,1640000.000293182,0.001313680785306195,0.012021621338354046
354656549.0,203342.0,29488325598.0,354656549.0,45271800.0,585671158.0,89587388.0,0.0,89253134.0,40704027.0,5285506.0,439680487.0,58525.0,710762.0,453107.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181056.0,11808.0,947510.0,16493201.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87901043.0,40538212.0,1352091.0,165815.0,0.0,0.0,663711406.0,1640.0,104.0,0.0,464.0,0.0,461184079.0,3689472632.0,125116382.74403186,461184079.0,10002459067500.0,21688.65,0.0,0.0,1640000.0002932416,0.0013083079991284751,0.012027015498772642
354675587.0,209591.0,29495988606.0,354675587.0,45274416.0,585706951.0,89586803.0,0.0,89257879.0,40705115.0,5285768.0,439711015.0,58393.0,710409.0,453042.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181026.0,11760.0,947420.0,16493056.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87905904.0,40539365.0,1351975.0,165750.0,0.0,0.0,663747153.0,1640.0,104.0,0.0,466.0,0.0,461208579.0,3689668632.0,125090522.69058229,461208579.0,10002853161750.0,21688.35,0.0,0.0,1640000.0002932257,0.001313876728707578,0.012024536344167586
354685263.0,212067.0,29495780621.0,354685263.0,45275621.0,585725754.0,89586688.0,0.0,89260944.0,40707095.0,5286016.0,439724815.0,58455.0,710346.0,453063.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181028.0,11706.0,947366.0,16493039.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87909013.0,40541320.0,1351931.0,165775.0,0.0,0.0,663766148.0,1640.0,104.0,0.0,466.0,0.0,461221569.0,3689772552.0,125094927.96312048,461221569.0,10001830557500.0,21685.52,0.0,0.0,1640000.0002932176,0.0013138408854613168,0.01202494918027279
354683974.0,211590.0,29495456282.0,354683974.0,45275035.0,585720322.0,89587802.0,0.0,89260415.0,40706609.0,5286453.0,439721179.0,58315.0,709287.0,453063.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181022.0,11982.0,947698.0,16493223.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87908154.0,40540839.0,1352261.0,165770.0,0.0,0.0,663761520.0,1640.0,104.0,0.0,466.0,0.0,461219654.0,3689757232.0,125095784.13444392,461219654.0,10003188219000.0,21688.56,0.0,0.0,1640000.0002932188,0.0013138456602496509,0.012025037707806226
354726941.0,204933.0,29528381649.0,354726941.0,45280559.0,585796749.0,89588647.0,0.0,89271392.0,40712999.0,5286772.0,439779545.0,58837.0,709463.0,453234.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181026.0,11952.0,947744.0,16493524.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87919017.0,40547059.0,1352375.0,165940.0,0.0,0.0,663838796.0,1642.0,104.0,0.0,466.0,0.0,461276126.0,3690209008.0,124971596.8814353,461276126.0,10007575631250.0,21695.41,0.0,0.0,1642000.0002931834,0.001313686518104076,0.012013084401867756
354725816.0,215351.0,29519740221.0,354725816.0,45282075.0,585797830.0,89587495.0,0.0,89269742.0,40711913.0,5286507.0,439782112.0,58601.0,711455.0,453130.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180994.0,11742.0,947544.0,16493302.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87917607.0,40546073.0,1352135.0,165840.0,0.0,0.0,663839330.0,1644.0,104.0,0.0,464.0,0.0,461275704.0,3690205632.0,125008065.93734287,461275704.0,10002155814500.0,21683.68,0.0,0.0,1644000.0002931843,0.0013080525269691676,0.012016562928546783
354671971.0,212574.0,29515602170.0,354671971.0,45273293.0,585699550.0,89587621.0,0.0,89256589.0,40705829.0,5285761.0,439703990.0,58643.0,710239.0,453128.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181052.0,11850.0,947556.0,16493246.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87904444.0,40539994.0,1352145.0,165835.0,0.0,0.0,663740170.0,1643.0,104.0,0.0,466.0,0.0,461203237.0,3689625896.0,125005950.23435363,461203237.0,9999887222250.0,21682.17,0.0,0.0,1643000.0002932285,0.001313890124122608,0.012016423346445992
354718657.0,210674.0,29528538732.0,354718657.0,45282232.0,585790634.0,89586996.0,0.0,89266861.0,40710303.0,5285903.0,439779192.0,58316.0,712221.0,453023.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180960.0,11784.0,947528.0,16493129.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87914786.0,40544573.0,1352075.0,165730.0,0.0,0.0,663831486.0,1641.0,104.0,0.0,464.0,0.0,461267226.0,3690137808.0,124968520.84322774,461267226.0,10004612234000.0,21689.41,0.0,0.0,1641000.0002931901,0.0013080789263362597,0.01201273995369071
354650365.0,212574.0,29488135590.0,354650365.0,45268869.0,585656940.0,89587130.0,0.0,89252217.0,40703220.0,5285579.0,439668962.0,58668.0,709410.0,453121.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181098.0,11730.0,947400.0,16493159.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87900230.0,40537390.0,1351987.0,165830.0,0.0,0.0,663696850.0,1640.0,104.0,0.0,464.0,0.0,461172832.0,3689382656.0,125114137.67546368,461172832.0,10003067521000.0,21690.5,0.0,0.0,1640000.0002932465,0.0013083308119533445,0.012026883283874645
354659936.0,211485.0,29494671392.0,354659936.0,45274570.0,585682579.0,89587084.0,0.0,89253259.0,40700460.0,5284975.0,439694666.0,58298.0,711995.0,452893.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181020.0,11952.0,947704.0,16493001.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87901060.0,40534860.0,1352199.0,165600.0,0.0,0.0,663722463.0,1640.0,104.0,0.0,466.0,0.0,461187876.0,3689503008.0,125090493.76968898,461187876.0,10002268243500.0,21688.06,0.0,0.0,1640000.0002932386,0.0013139347095579468,0.012024542714389973
354656054.0,213214.0,29520292611.0,354656054.0,45269878.0,585671218.0,89587243.0,0.0,89253681.0,40704144.0,5285739.0,439681090.0,58497.0,709319.0,453060.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181064.0,11898.0,947510.0,16493092.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87901610.0,40538379.0,1352071.0,165765.0,0.0,0.0,663711367.0,1641.0,104.0,0.0,466.0,0.0,461180327.0,3689442616.0,124979879.59053026,461180327.0,10002050378500.0,21687.94,0.0,0.0,1641000.0002932418,0.0013139490916458457,0.012013974884105529
354583210.0,214968.0,29517533615.0,354583210.0,45257924.0,585537478.0,89586375.0,0.0,89236390.0,40695897.0,5285623.0,439573343.0,58127.0,709271.0,453002.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181118.0,11742.0,947306.0,16492894.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87884545.0,40530187.0,1351845.0,165710.0,0.0,0.0,663576975.0,1644.0,104.0,0.0,466.0,0.0,461082603.0,3688660824.0,124965075.7448625,461082603.0,9997662781000.0,21683.02,0.0,0.0,1644000.0002933021,0.0013142190235121397,0.012012630005774282
354738476.0,212566.0,29510038014.0,354738476.0,45283999.0,585825805.0,89587858.0,0.0,89274881.0,40712947.0,5286908.0,439804356.0,58382.0,711104.0,452993.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180980.0,11976.0,947834.0,16493251.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87922512.0,40547247.0,1352369.0,165700.0,0.0,0.0,663867872.0,1640.0,104.0,0.0,466.0,0.0,461291489.0,3690331912.0,125053444.87354614,461291489.0,10005663874250.0,21690.55,0.0,0.0,1640000.0002931738,0.001313643801074457,0.012020942698606719
354637800.0,208620.0,29494406434.0,354637800.0,45267411.0,585640301.0,89586793.0,0.0,89251030.0,40701334.0,5286031.0,439656092.0,58209.0,708994.0,452958.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181090.0,11850.0,947502.0,16492964.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87899007.0,40535669.0,1352023.0,165665.0,0.0,0.0,663680307.0,1641.0,104.0,0.0,466.0,0.0,461155111.0,3689240888.0,125082730.39009821,461155111.0,10001604340250.0,21688.16,0.0,0.0,1641000.000293257,0.0013140167235415965,0.012023900219642576
355076362.0,210489.0,29511897815.0,355076362.0,45473093.0,586503558.0,89588065.0,0.0,89257428.0,40708209.0,5286051.0,440506144.0,58745.0,708199.0,453224.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181052.0,11832.0,947568.0,16493416.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87905233.0,40542279.0,1352195.0,165930.0,0.0,0.0,664544174.0,1641.0,104.0,0.0,464.0,0.0,461610616.0,3692884928.0,125132072.19506632,461610616.0,10012432948750.0,21690.21,0.0,0.0,1641000.000292895,0.0013067611636732946,0.012031634299693375
354730784.0,208289.0,29501926544.0,354730784.0,45284688.0,585807965.0,89588254.0,0.0,89271470.0,40711005.0,5286125.0,439791871.0,58757.0,710718.0,453151.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180980.0,11910.0,947754.0,16493429.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87919117.0,40545145.0,1352353.0,165860.0,0.0,0.0,663849462.0,1641.0,104.0,0.0,466.0,0.0,461285195.0,3690281560.0,125086121.22317539,461285195.0,10004511201250.0,21688.34,0.0,0.0,1641000.00029318,0.0013136722861921111,0.012023987093552842
354678330.0,214723.0,29495861087.0,354678330.0,45272967.0,585703878.0,89588524.0,0.0,89258386.0,40707368.0,5285447.0,439706245.0,59310.0,707546.0,453307.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181088.0,11940.0,947592.0,16493445.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87906131.0,40541348.0,1352255.0,166020.0,0.0,0.0,663743998.0,1640.0,104.0,0.0,466.0,0.0,461210654.0,3689685232.0,125091626.28332932,461210654.0,10002981667000.0,21688.53,0.0,0.0,1640000.0002932234,0.001313866567489477,0.012024681325757968
354728401.0,206259.0,29526244239.0,354728401.0,45282152.0,585803661.0,89588252.0,0.0,89271603.0,40713004.0,5286174.0,439785385.0,58901.0,710350.0,453117.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181012.0,11958.0,947782.0,16493387.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87919236.0,40547179.0,1352367.0,165825.0,0.0,0.0,663844958.0,1641.0,104.0,0.0,466.0,0.0,461277927.0,3690223416.0,124981131.56991826,461277927.0,10003583587000.0,21686.67,0.0,0.0,1641000.000293182,0.0013136811112003407,0.012014003478690116
354703613.0,209160.0,29498014001.0,354703613.0,45277633.0,585755312.0,89587058.0,0.0,89266521.0,40708488.0,5285963.0,439748000.0,58608.0,709210.0,453089.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181046.0,11730.0,947436.0,16493159.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87914512.0,40542693.0,1352009.0,165795.0,0.0,0.0,663795529.0,1640.0,104.0,0.0,466.0,0.0,461245638.0,3689965104.0,125091984.290024,461245638.0,10003516131500.0,21688.04,0.0,0.0,1640000.0002932025,0.0013137729160937529,0.012024660812350802
354692796.0,213455.0,29497059645.0,354692796.0,45276510.0,585740214.0,89587501.0,0.0,89263815.0,40707403.0,5286502.0,439736685.0,58424.0,709434.0,453020.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181032.0,11934.0,947658.0,16493162.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87911612.0,40541678.0,1352203.0,165725.0,0.0,0.0,663781334.0,1640.0,104.0,0.0,466.0,0.0,461229434.0,3689835472.0,125091636.80744898,461229434.0,10002029722500.0,21685.58,0.0,0.0,1640000.0002932115,0.0013138129819811734,0.01202468314702423
354663573.0,212862.0,29493697473.0,354663573.0,45272055.0,585683602.0,89587631.0,0.0,89253580.0,40704948.0,5285522.0,439691652.0,58952.0,710306.0,453136.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181076.0,11868.0,947540.0,16493222.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87901447.0,40539103.0,1352133.0,165845.0,0.0,0.0,663724091.0,1640.0,104.0,0.0,466.0,0.0,461188828.0,3689510624.0,125094882.63984405,461188828.0,10001056273500.0,21685.38,0.0,0.0,1640000.0002932358,0.0013139212354351371,0.01202506309440099
354719531.0,208681.0,29523929926.0,354719531.0,45281961.0,585790784.0,89587501.0,0.0,89270231.0,40709934.0,5286095.0,439776733.0,58410.0,711345.0,453008.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181000.0,11874.0,947696.0,16493210.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87917994.0,40544219.0,1352237.0,165715.0,0.0,0.0,663831799.0,1643.0,104.0,0.0,464.0,0.0,461268121.0,3690144968.0,124988271.45468546,461268121.0,10002637845000.0,21685.08,0.0,0.0,1643000.0002931894,0.0013080757033364482,0.012014644794547464
354695443.0,211134.0,29496061416.0,354695443.0,45275506.0,585741279.0,89588115.0,0.0,89265766.0,40709788.0,5286775.0,439733753.0,58637.0,708678.0,453166.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181042.0,11904.0,947668.0,16493364.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87913493.0,40543913.0,1352273.0,165875.0,0.0,0.0,663782836.0,1640.0,104.0,0.0,466.0,0.0,461234262.0,3689874096.0,125097179.72035564,461234262.0,10002161725500.0,21685.64,0.0,0.0,1640000.0002932092,0.0013138031773359997,0.012025179836640736
354642011.0,213242.0,29492864826.0,354642011.0,45269209.0,585650233.0,89586218.0,0.0,89250799.0,40701303.0,5285562.0,439665337.0,58170.0,710374.0,452895.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181056.0,11766.0,947424.0,16492837.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87898878.0,40535698.0,1351921.0,165605.0,0.0,0.0,663689764.0,1641.0,104.0,0.0,466.0,0.0,461161683.0,3689293464.0,125091051.20054775,461161683.0,10001281066000.0,21687.15,0.0,0.0,1641000.0002932535,0.001314001120978304,0.012024671495708975
354722354.0,212783.0,29500111414.0,354722354.0,45281408.0,585792456.0,89587530.0,0.0,89270160.0,40710554.0,5286082.0,439779672.0,58680.0,708650.0,453057.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181014.0,11880.0,947632.0,16493209.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87917967.0,40544789.0,1352193.0,165765.0,0.0,0.0,663832863.0,1640.0,104.0,0.0,466.0,0.0,461269666.0,3690157328.0,125089606.483613,461269666.0,10004101464250.0,21688.18,0.0,0.0,1640000.000293187,0.0013137035057001229,0.012024441163013976
354706654.0,211519.0,29497194950.0,354706654.0,45279110.0,585762664.0,89587916.0,0.0,89265735.0,40709381.0,5285829.0,439754401.0,58969.0,709685.0,453139.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181038.0,11850.0,947640.0,16493357.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87913502.0,40543536.0,1352233.0,165845.0,0.0,0.0,663803313.0,1640.0,104.0,0.0,466.0,0.0,461248435.0,3689987480.0,125096216.30988339,461248435.0,10002284519250.0,21685.24,0.0,0.0,1640000.0002932,0.0013137616527486966,0.012025097796629643
